cohort_id,covariate_id,mean,sd,database_id
14906,1961006,0.0011,0,Eunomia
14906,1962006,0.0033,0,Eunomia
14906,1963006,0.0056,0,Eunomia
14906,1964006,0.0028,0,Eunomia
14906,1965006,6e-4,0,Eunomia
14906,1966006,0.0028,0,Eunomia
14906,1967006,0.0011,0,Eunomia
14906,1968006,0.0028,0,Eunomia
14906,1969006,0.0011,0,Eunomia
14906,1970006,0.0044,0,Eunomia
14906,1971006,0.0061,0,Eunomia
14906,1972006,0.0044,0,Eunomia
14906,1973006,0.0078,0,Eunomia
14906,1974006,0.0061,0,Eunomia
14906,1975006,0.0061,0,Eunomia
14906,1976006,0.0078,0,Eunomia
14906,1977006,0.0056,0,Eunomia
14906,1978006,0.0111,0,Eunomia
14906,1979006,0.0094,0,Eunomia
14906,1980006,0.0106,0,Eunomia
14906,1981006,0.0133,0,Eunomia
14906,1982006,0.0089,0,Eunomia
14906,1983006,0.0111,0,Eunomia
14906,1984006,0.0172,0,Eunomia
14906,1985006,0.0144,0,Eunomia
14906,1986006,0.015,0,Eunomia
14906,1987006,0.0183,0,Eunomia
14906,1988006,0.0133,0,Eunomia
14906,1989006,0.0178,0,Eunomia
14906,1990006,0.0189,0,Eunomia
14906,1991006,0.0183,0,Eunomia
14906,1992006,0.025,0,Eunomia
14906,1993006,0.0206,0,Eunomia
14906,1994006,0.0144,0,Eunomia
14906,1995006,0.0328,0,Eunomia
14906,1996006,0.0206,0,Eunomia
14906,1997006,0.0278,0,Eunomia
14906,1998006,0.02,0,Eunomia
14906,1999006,0.0228,0,Eunomia
14906,2000006,0.0289,0,Eunomia
14906,2001006,0.0311,0,Eunomia
14906,2002006,0.0317,0,Eunomia
14906,2003006,0.0217,0,Eunomia
14906,2004006,0.0356,0,Eunomia
14906,2005006,0.0278,0,Eunomia
14906,2006006,0.0272,0,Eunomia
14906,2007006,0.0267,0,Eunomia
14906,2008006,0.0256,0,Eunomia
14906,2009006,0.0267,0,Eunomia
14906,2010006,0.0256,0,Eunomia
14906,2011006,0.025,0,Eunomia
14906,2012006,0.0289,0,Eunomia
14906,2013006,0.02,0,Eunomia
14906,2014006,0.0322,0,Eunomia
14906,2015006,0.0244,0,Eunomia
14906,2016006,0.0256,0,Eunomia
14906,2017006,0.025,0,Eunomia
14906,2018006,0.0111,0,Eunomia
14906,2019006,0.0039,0,Eunomia
14907,1943006,0.0012,0,Eunomia
14907,1944006,0.0024,0,Eunomia
14907,1945006,0.0024,0,Eunomia
14907,1946006,0.0012,0,Eunomia
14907,1948006,0.0048,0,Eunomia
14907,1949006,0.0012,0,Eunomia
14907,1950006,0.0036,0,Eunomia
14907,1952006,0.0036,0,Eunomia
14907,1953006,0.0048,0,Eunomia
14907,1954006,0.0036,0,Eunomia
14907,1955006,0.0036,0,Eunomia
14907,1957006,0.0048,0,Eunomia
14907,1958006,0.0072,0,Eunomia
14907,1959006,0.0012,0,Eunomia
14907,1960006,0.0024,0,Eunomia
14907,1961006,0.0036,0,Eunomia
14907,1962006,0.0024,0,Eunomia
14907,1963006,0.0072,0,Eunomia
14907,1964006,0.0072,0,Eunomia
14907,1965006,0.006,0,Eunomia
14907,1966006,0.0024,0,Eunomia
14907,1967006,0.0012,0,Eunomia
14907,1968006,0.0024,0,Eunomia
14907,1969006,0.0012,0,Eunomia
14907,1970006,0.0036,0,Eunomia
14907,1971006,0.0036,0,Eunomia
14907,1972006,0.006,0,Eunomia
14907,1973006,0.0024,0,Eunomia
14907,1974006,0.0048,0,Eunomia
14907,1975006,0.0096,0,Eunomia
14907,1976006,0.0108,0,Eunomia
14907,1977006,0.0096,0,Eunomia
14907,1978006,0.0084,0,Eunomia
14907,1979006,0.0048,0,Eunomia
14907,1980006,0.012,0,Eunomia
14907,1981006,0.0169,0,Eunomia
14907,1982006,0.0096,0,Eunomia
14907,1983006,0.0096,0,Eunomia
14907,1984006,0.0084,0,Eunomia
14907,1985006,0.012,0,Eunomia
14907,1986006,0.0229,0,Eunomia
14907,1987006,0.0169,0,Eunomia
14907,1988006,0.0169,0,Eunomia
14907,1989006,0.0181,0,Eunomia
14907,1990006,0.0193,0,Eunomia
14907,1991006,0.0145,0,Eunomia
14907,1992006,0.0157,0,Eunomia
14907,1993006,0.0181,0,Eunomia
14907,1994006,0.0229,0,Eunomia
14907,1995006,0.0289,0,Eunomia
14907,1996006,0.0205,0,Eunomia
14907,1997006,0.0325,0,Eunomia
14907,1998006,0.0265,0,Eunomia
14907,1999006,0.0337,0,Eunomia
14907,2000006,0.0277,0,Eunomia
14907,2001006,0.0277,0,Eunomia
14907,2002006,0.0337,0,Eunomia
14907,2003006,0.0373,0,Eunomia
14907,2004006,0.0265,0,Eunomia
14907,2005006,0.0253,0,Eunomia
14907,2006006,0.0229,0,Eunomia
14907,2007006,0.0277,0,Eunomia
14907,2008006,0.0217,0,Eunomia
14907,2009006,0.0313,0,Eunomia
14907,2010006,0.0253,0,Eunomia
14907,2011006,0.0229,0,Eunomia
14907,2012006,0.0193,0,Eunomia
14907,2013006,0.0265,0,Eunomia
14907,2014006,0.0277,0,Eunomia
14907,2015006,0.0169,0,Eunomia
14907,2016006,0.0217,0,Eunomia
14907,2017006,0.0181,0,Eunomia
14907,2018006,0.0157,0,Eunomia
14907,2019006,0.0024,0,Eunomia
14909,1944006,0.0042,0,Eunomia
14909,1945006,0.0021,0,Eunomia
14909,1947006,0.0042,0,Eunomia
14909,1948006,0.0021,0,Eunomia
14909,1949006,0.0021,0,Eunomia
14909,1950006,0.0063,0,Eunomia
14909,1953006,0.0042,0,Eunomia
14909,1955006,0.0042,0,Eunomia
14909,1956006,0.0021,0,Eunomia
14909,1957006,0.0063,0,Eunomia
14909,1958006,0.0104,0,Eunomia
14909,1959006,0.0021,0,Eunomia
14909,1960006,0.0021,0,Eunomia
14909,1961006,0.0021,0,Eunomia
14909,1962006,0.0021,0,Eunomia
14909,1963006,0.0063,0,Eunomia
14909,1964006,0.0021,0,Eunomia
14909,1965006,0.0042,0,Eunomia
14909,1966006,0.0021,0,Eunomia
14909,1968006,0.0021,0,Eunomia
14909,1969006,0.0063,0,Eunomia
14909,1970006,0.0042,0,Eunomia
14909,1971006,0.0021,0,Eunomia
14909,1972006,0.0063,0,Eunomia
14909,1973006,0.0021,0,Eunomia
14909,1974006,0.0063,0,Eunomia
14909,1975006,0.0146,0,Eunomia
14909,1976006,0.0063,0,Eunomia
14909,1977006,0.0063,0,Eunomia
14909,1978006,0.0063,0,Eunomia
14909,1979006,0.0021,0,Eunomia
14909,1980006,0.0167,0,Eunomia
14909,1981006,0.0104,0,Eunomia
14909,1982006,0.0146,0,Eunomia
14909,1983006,0.0021,0,Eunomia
14909,1984006,0.0146,0,Eunomia
14909,1985006,0.0209,0,Eunomia
14909,1986006,0.0125,0,Eunomia
14909,1987006,0.0188,0,Eunomia
14909,1988006,0.0125,0,Eunomia
14909,1989006,0.0125,0,Eunomia
14909,1990006,0.0188,0,Eunomia
14909,1991006,0.0125,0,Eunomia
14909,1992006,0.023,0,Eunomia
14909,1993006,0.0104,0,Eunomia
14909,1994006,0.0188,0,Eunomia
14909,1995006,0.0355,0,Eunomia
14909,1996006,0.0188,0,Eunomia
14909,1997006,0.023,0,Eunomia
14909,1998006,0.023,0,Eunomia
14909,1999006,0.0271,0,Eunomia
14909,2000006,0.0313,0,Eunomia
14909,2001006,0.0355,0,Eunomia
14909,2002006,0.0271,0,Eunomia
14909,2003006,0.0251,0,Eunomia
14909,2004006,0.0188,0,Eunomia
14909,2005006,0.0271,0,Eunomia
14909,2006006,0.023,0,Eunomia
14909,2007006,0.0292,0,Eunomia
14909,2008006,0.0271,0,Eunomia
14909,2009006,0.0271,0,Eunomia
14909,2010006,0.0438,0,Eunomia
14909,2011006,0.0167,0,Eunomia
14909,2012006,0.0292,0,Eunomia
14909,2013006,0.0271,0,Eunomia
14909,2014006,0.0188,0,Eunomia
14909,2015006,0.0251,0,Eunomia
14909,2016006,0.0188,0,Eunomia
14909,2017006,0.0355,0,Eunomia
14909,2018006,0.0209,0,Eunomia
14909,2019006,0.0104,0,Eunomia
17492,1944006,0.0042,0,Eunomia
17492,1945006,0.0021,0,Eunomia
17492,1947006,0.0042,0,Eunomia
17492,1948006,0.0021,0,Eunomia
17492,1949006,0.0021,0,Eunomia
17492,1950006,0.0063,0,Eunomia
17492,1953006,0.0042,0,Eunomia
17492,1955006,0.0042,0,Eunomia
17492,1956006,0.0021,0,Eunomia
17492,1957006,0.0063,0,Eunomia
17492,1958006,0.0104,0,Eunomia
17492,1959006,0.0021,0,Eunomia
17492,1960006,0.0021,0,Eunomia
17492,1961006,0.0021,0,Eunomia
17492,1962006,0.0021,0,Eunomia
17492,1963006,0.0063,0,Eunomia
17492,1964006,0.0021,0,Eunomia
17492,1965006,0.0042,0,Eunomia
17492,1966006,0.0021,0,Eunomia
17492,1968006,0.0021,0,Eunomia
17492,1969006,0.0063,0,Eunomia
17492,1970006,0.0042,0,Eunomia
17492,1971006,0.0021,0,Eunomia
17492,1972006,0.0063,0,Eunomia
17492,1973006,0.0021,0,Eunomia
17492,1974006,0.0063,0,Eunomia
17492,1975006,0.0146,0,Eunomia
17492,1976006,0.0063,0,Eunomia
17492,1977006,0.0063,0,Eunomia
17492,1978006,0.0063,0,Eunomia
17492,1979006,0.0021,0,Eunomia
17492,1980006,0.0167,0,Eunomia
17492,1981006,0.0104,0,Eunomia
17492,1982006,0.0146,0,Eunomia
17492,1983006,0.0021,0,Eunomia
17492,1984006,0.0146,0,Eunomia
17492,1985006,0.0209,0,Eunomia
17492,1986006,0.0125,0,Eunomia
17492,1987006,0.0188,0,Eunomia
17492,1988006,0.0125,0,Eunomia
17492,1989006,0.0125,0,Eunomia
17492,1990006,0.0188,0,Eunomia
17492,1991006,0.0125,0,Eunomia
17492,1992006,0.023,0,Eunomia
17492,1993006,0.0104,0,Eunomia
17492,1994006,0.0188,0,Eunomia
17492,1995006,0.0355,0,Eunomia
17492,1996006,0.0188,0,Eunomia
17492,1997006,0.023,0,Eunomia
17492,1998006,0.023,0,Eunomia
17492,1999006,0.0271,0,Eunomia
17492,2000006,0.0313,0,Eunomia
17492,2001006,0.0355,0,Eunomia
17492,2002006,0.0271,0,Eunomia
17492,2003006,0.0251,0,Eunomia
17492,2004006,0.0188,0,Eunomia
17492,2005006,0.0271,0,Eunomia
17492,2006006,0.023,0,Eunomia
17492,2007006,0.0292,0,Eunomia
17492,2008006,0.0271,0,Eunomia
17492,2009006,0.0271,0,Eunomia
17492,2010006,0.0438,0,Eunomia
17492,2011006,0.0167,0,Eunomia
17492,2012006,0.0292,0,Eunomia
17492,2013006,0.0271,0,Eunomia
17492,2014006,0.0188,0,Eunomia
17492,2015006,0.0251,0,Eunomia
17492,2016006,0.0188,0,Eunomia
17492,2017006,0.0355,0,Eunomia
17492,2018006,0.0209,0,Eunomia
17492,2019006,0.0104,0,Eunomia
17493,1944006,0.0042,0,Eunomia
17493,1945006,0.0021,0,Eunomia
17493,1947006,0.0042,0,Eunomia
17493,1948006,0.0021,0,Eunomia
17493,1949006,0.0021,0,Eunomia
17493,1950006,0.0063,0,Eunomia
17493,1953006,0.0042,0,Eunomia
17493,1955006,0.0042,0,Eunomia
17493,1956006,0.0021,0,Eunomia
17493,1957006,0.0063,0,Eunomia
17493,1958006,0.0104,0,Eunomia
17493,1959006,0.0021,0,Eunomia
17493,1960006,0.0021,0,Eunomia
17493,1961006,0.0021,0,Eunomia
17493,1962006,0.0021,0,Eunomia
17493,1963006,0.0063,0,Eunomia
17493,1964006,0.0021,0,Eunomia
17493,1965006,0.0042,0,Eunomia
17493,1966006,0.0021,0,Eunomia
17493,1968006,0.0021,0,Eunomia
17493,1969006,0.0063,0,Eunomia
17493,1970006,0.0042,0,Eunomia
17493,1971006,0.0021,0,Eunomia
17493,1972006,0.0063,0,Eunomia
17493,1973006,0.0021,0,Eunomia
17493,1974006,0.0063,0,Eunomia
17493,1975006,0.0146,0,Eunomia
17493,1976006,0.0063,0,Eunomia
17493,1977006,0.0063,0,Eunomia
17493,1978006,0.0063,0,Eunomia
17493,1979006,0.0021,0,Eunomia
17493,1980006,0.0167,0,Eunomia
17493,1981006,0.0104,0,Eunomia
17493,1982006,0.0146,0,Eunomia
17493,1983006,0.0021,0,Eunomia
17493,1984006,0.0146,0,Eunomia
17493,1985006,0.0209,0,Eunomia
17493,1986006,0.0125,0,Eunomia
17493,1987006,0.0188,0,Eunomia
17493,1988006,0.0125,0,Eunomia
17493,1989006,0.0125,0,Eunomia
17493,1990006,0.0188,0,Eunomia
17493,1991006,0.0125,0,Eunomia
17493,1992006,0.023,0,Eunomia
17493,1993006,0.0104,0,Eunomia
17493,1994006,0.0188,0,Eunomia
17493,1995006,0.0355,0,Eunomia
17493,1996006,0.0188,0,Eunomia
17493,1997006,0.023,0,Eunomia
17493,1998006,0.023,0,Eunomia
17493,1999006,0.0271,0,Eunomia
17493,2000006,0.0313,0,Eunomia
17493,2001006,0.0355,0,Eunomia
17493,2002006,0.0271,0,Eunomia
17493,2003006,0.0251,0,Eunomia
17493,2004006,0.0188,0,Eunomia
17493,2005006,0.0271,0,Eunomia
17493,2006006,0.023,0,Eunomia
17493,2007006,0.0292,0,Eunomia
17493,2008006,0.0271,0,Eunomia
17493,2009006,0.0271,0,Eunomia
17493,2010006,0.0438,0,Eunomia
17493,2011006,0.0167,0,Eunomia
17493,2012006,0.0292,0,Eunomia
17493,2013006,0.0271,0,Eunomia
17493,2014006,0.0188,0,Eunomia
17493,2015006,0.0251,0,Eunomia
17493,2016006,0.0188,0,Eunomia
17493,2017006,0.0355,0,Eunomia
17493,2018006,0.0209,0,Eunomia
17493,2019006,0.0104,0,Eunomia
18342,1944006,0.0042,0,Eunomia
18342,1945006,0.0021,0,Eunomia
18342,1947006,0.0042,0,Eunomia
18342,1948006,0.0021,0,Eunomia
18342,1949006,0.0021,0,Eunomia
18342,1950006,0.0063,0,Eunomia
18342,1953006,0.0042,0,Eunomia
18342,1955006,0.0042,0,Eunomia
18342,1956006,0.0021,0,Eunomia
18342,1957006,0.0063,0,Eunomia
18342,1958006,0.0104,0,Eunomia
18342,1959006,0.0021,0,Eunomia
18342,1960006,0.0021,0,Eunomia
18342,1961006,0.0021,0,Eunomia
18342,1962006,0.0021,0,Eunomia
18342,1963006,0.0063,0,Eunomia
18342,1964006,0.0021,0,Eunomia
18342,1965006,0.0042,0,Eunomia
18342,1966006,0.0021,0,Eunomia
18342,1968006,0.0021,0,Eunomia
18342,1969006,0.0063,0,Eunomia
18342,1970006,0.0042,0,Eunomia
18342,1971006,0.0021,0,Eunomia
18342,1972006,0.0063,0,Eunomia
18342,1973006,0.0021,0,Eunomia
18342,1974006,0.0063,0,Eunomia
18342,1975006,0.0146,0,Eunomia
18342,1976006,0.0063,0,Eunomia
18342,1977006,0.0063,0,Eunomia
18342,1978006,0.0063,0,Eunomia
18342,1979006,0.0021,0,Eunomia
18342,1980006,0.0167,0,Eunomia
18342,1981006,0.0104,0,Eunomia
18342,1982006,0.0146,0,Eunomia
18342,1983006,0.0021,0,Eunomia
18342,1984006,0.0146,0,Eunomia
18342,1985006,0.0209,0,Eunomia
18342,1986006,0.0125,0,Eunomia
18342,1987006,0.0188,0,Eunomia
18342,1988006,0.0125,0,Eunomia
18342,1989006,0.0125,0,Eunomia
18342,1990006,0.0188,0,Eunomia
18342,1991006,0.0125,0,Eunomia
18342,1992006,0.023,0,Eunomia
18342,1993006,0.0104,0,Eunomia
18342,1994006,0.0188,0,Eunomia
18342,1995006,0.0355,0,Eunomia
18342,1996006,0.0188,0,Eunomia
18342,1997006,0.023,0,Eunomia
18342,1998006,0.023,0,Eunomia
18342,1999006,0.0271,0,Eunomia
18342,2000006,0.0313,0,Eunomia
18342,2001006,0.0355,0,Eunomia
18342,2002006,0.0271,0,Eunomia
18342,2003006,0.0251,0,Eunomia
18342,2004006,0.0188,0,Eunomia
18342,2005006,0.0271,0,Eunomia
18342,2006006,0.023,0,Eunomia
18342,2007006,0.0292,0,Eunomia
18342,2008006,0.0271,0,Eunomia
18342,2009006,0.0271,0,Eunomia
18342,2010006,0.0438,0,Eunomia
18342,2011006,0.0167,0,Eunomia
18342,2012006,0.0292,0,Eunomia
18342,2013006,0.0271,0,Eunomia
18342,2014006,0.0188,0,Eunomia
18342,2015006,0.0251,0,Eunomia
18342,2016006,0.0188,0,Eunomia
18342,2017006,0.0355,0,Eunomia
18342,2018006,0.0209,0,Eunomia
18342,2019006,0.0104,0,Eunomia
18345,1941006,6e-4,0,Eunomia
18345,1943006,0.0017,0,Eunomia
18345,1944006,0.0011,0,Eunomia
18345,1945006,0.0028,0,Eunomia
18345,1946006,0.0011,0,Eunomia
18345,1947006,0.0022,0,Eunomia
18345,1948006,0.0022,0,Eunomia
18345,1949006,0.0017,0,Eunomia
18345,1950006,0.0039,0,Eunomia
18345,1951006,6e-4,0,Eunomia
18345,1952006,0.0028,0,Eunomia
18345,1953006,0.0039,0,Eunomia
18345,1954006,0.0022,0,Eunomia
18345,1955006,0.0017,0,Eunomia
18345,1956006,0.0033,0,Eunomia
18345,1957006,0.005,0,Eunomia
18345,1958006,0.0039,0,Eunomia
18345,1959006,0.0033,0,Eunomia
18345,1960006,6e-4,0,Eunomia
18345,1961006,0.0011,0,Eunomia
18345,1962006,0.0033,0,Eunomia
18345,1963006,0.0056,0,Eunomia
18345,1964006,0.0028,0,Eunomia
18345,1965006,6e-4,0,Eunomia
18345,1966006,0.0028,0,Eunomia
18345,1967006,0.0011,0,Eunomia
18345,1968006,0.0028,0,Eunomia
18345,1969006,0.0011,0,Eunomia
18345,1970006,0.0044,0,Eunomia
18345,1971006,0.0061,0,Eunomia
18345,1972006,0.0044,0,Eunomia
18345,1973006,0.0078,0,Eunomia
18345,1974006,0.0061,0,Eunomia
18345,1975006,0.0061,0,Eunomia
18345,1976006,0.0078,0,Eunomia
18345,1977006,0.0056,0,Eunomia
18345,1978006,0.0111,0,Eunomia
18345,1979006,0.0094,0,Eunomia
18345,1980006,0.0106,0,Eunomia
18345,1981006,0.0133,0,Eunomia
18345,1982006,0.0089,0,Eunomia
18345,1983006,0.0111,0,Eunomia
18345,1984006,0.0172,0,Eunomia
18345,1985006,0.0144,0,Eunomia
18345,1986006,0.015,0,Eunomia
18345,1987006,0.0183,0,Eunomia
18345,1988006,0.0133,0,Eunomia
18345,1989006,0.0178,0,Eunomia
18345,1990006,0.0189,0,Eunomia
18345,1991006,0.0183,0,Eunomia
18345,1992006,0.025,0,Eunomia
18345,1993006,0.0206,0,Eunomia
18345,1994006,0.0144,0,Eunomia
18345,1995006,0.0328,0,Eunomia
18345,1996006,0.0206,0,Eunomia
18345,1997006,0.0278,0,Eunomia
18345,1998006,0.02,0,Eunomia
18345,1999006,0.0228,0,Eunomia
18345,2000006,0.0289,0,Eunomia
18345,2001006,0.0311,0,Eunomia
18345,2002006,0.0317,0,Eunomia
18345,2003006,0.0217,0,Eunomia
18345,2004006,0.0356,0,Eunomia
18345,2005006,0.0278,0,Eunomia
18345,2006006,0.0272,0,Eunomia
18345,2007006,0.0267,0,Eunomia
18345,2008006,0.0256,0,Eunomia
18345,2009006,0.0267,0,Eunomia
18345,2010006,0.0256,0,Eunomia
18345,2011006,0.025,0,Eunomia
18345,2012006,0.0289,0,Eunomia
18345,2013006,0.02,0,Eunomia
18345,2014006,0.0322,0,Eunomia
18345,2015006,0.0244,0,Eunomia
18345,2016006,0.0256,0,Eunomia
18345,2017006,0.025,0,Eunomia
18345,2018006,0.0111,0,Eunomia
18345,2019006,0.0039,0,Eunomia
18346,1941006,6e-4,0,Eunomia
18346,1943006,0.0017,0,Eunomia
18346,1944006,0.0011,0,Eunomia
18346,1945006,0.0028,0,Eunomia
18346,1946006,0.0011,0,Eunomia
18346,1947006,0.0022,0,Eunomia
18346,1948006,0.0022,0,Eunomia
18346,1949006,0.0017,0,Eunomia
18346,1950006,0.0039,0,Eunomia
18346,1951006,6e-4,0,Eunomia
18346,1952006,0.0028,0,Eunomia
18346,1953006,0.0039,0,Eunomia
18346,1954006,0.0022,0,Eunomia
18346,1955006,0.0017,0,Eunomia
18346,1956006,0.0033,0,Eunomia
18346,1957006,0.005,0,Eunomia
18346,1958006,0.0039,0,Eunomia
18346,1959006,0.0033,0,Eunomia
18346,1960006,6e-4,0,Eunomia
18346,1961006,0.0011,0,Eunomia
18346,1962006,0.0033,0,Eunomia
18346,1963006,0.0056,0,Eunomia
18346,1964006,0.0028,0,Eunomia
18346,1965006,6e-4,0,Eunomia
18346,1966006,0.0028,0,Eunomia
18346,1967006,0.0011,0,Eunomia
18346,1968006,0.0028,0,Eunomia
18346,1969006,0.0011,0,Eunomia
18346,1970006,0.0044,0,Eunomia
18346,1971006,0.0061,0,Eunomia
18346,1972006,0.0044,0,Eunomia
18346,1973006,0.0078,0,Eunomia
18346,1974006,0.0061,0,Eunomia
18346,1975006,0.0061,0,Eunomia
18346,1976006,0.0078,0,Eunomia
18346,1977006,0.0056,0,Eunomia
18346,1978006,0.0111,0,Eunomia
18346,1979006,0.0094,0,Eunomia
18346,1980006,0.0106,0,Eunomia
18346,1981006,0.0133,0,Eunomia
18346,1982006,0.0089,0,Eunomia
18346,1983006,0.0111,0,Eunomia
18346,1984006,0.0172,0,Eunomia
18346,1985006,0.0144,0,Eunomia
18346,1986006,0.015,0,Eunomia
18346,1987006,0.0183,0,Eunomia
18346,1988006,0.0133,0,Eunomia
18346,1989006,0.0178,0,Eunomia
18346,1990006,0.0189,0,Eunomia
18346,1991006,0.0183,0,Eunomia
18346,1992006,0.025,0,Eunomia
18346,1993006,0.0206,0,Eunomia
18346,1994006,0.0144,0,Eunomia
18346,1995006,0.0328,0,Eunomia
18346,1996006,0.0206,0,Eunomia
18346,1997006,0.0278,0,Eunomia
18346,1998006,0.02,0,Eunomia
18346,1999006,0.0228,0,Eunomia
18346,2000006,0.0289,0,Eunomia
18346,2001006,0.0311,0,Eunomia
18346,2002006,0.0317,0,Eunomia
18346,2003006,0.0217,0,Eunomia
18346,2004006,0.0356,0,Eunomia
18346,2005006,0.0278,0,Eunomia
18346,2006006,0.0272,0,Eunomia
18346,2007006,0.0267,0,Eunomia
18346,2008006,0.0256,0,Eunomia
18346,2009006,0.0267,0,Eunomia
18346,2010006,0.0256,0,Eunomia
18346,2011006,0.025,0,Eunomia
18346,2012006,0.0289,0,Eunomia
18346,2013006,0.02,0,Eunomia
18346,2014006,0.0322,0,Eunomia
18346,2015006,0.0244,0,Eunomia
18346,2016006,0.0256,0,Eunomia
18346,2017006,0.025,0,Eunomia
18346,2018006,0.0111,0,Eunomia
18346,2019006,0.0039,0,Eunomia
18347,1943006,0.0012,0,Eunomia
18347,1944006,0.0024,0,Eunomia
18347,1945006,0.0024,0,Eunomia
18347,1946006,0.0012,0,Eunomia
18347,1948006,0.0048,0,Eunomia
18347,1949006,0.0012,0,Eunomia
18347,1950006,0.0036,0,Eunomia
18347,1952006,0.0036,0,Eunomia
18347,1953006,0.0048,0,Eunomia
18347,1954006,0.0036,0,Eunomia
18347,1955006,0.0036,0,Eunomia
18347,1957006,0.0048,0,Eunomia
18347,1958006,0.0072,0,Eunomia
18347,1959006,0.0012,0,Eunomia
18347,1960006,0.0024,0,Eunomia
18347,1961006,0.0036,0,Eunomia
18347,1962006,0.0024,0,Eunomia
18347,1963006,0.0072,0,Eunomia
18347,1964006,0.0072,0,Eunomia
18347,1965006,0.006,0,Eunomia
18347,1966006,0.0024,0,Eunomia
18347,1967006,0.0012,0,Eunomia
18347,1968006,0.0024,0,Eunomia
18347,1969006,0.0012,0,Eunomia
18347,1970006,0.0036,0,Eunomia
18347,1971006,0.0036,0,Eunomia
18347,1972006,0.006,0,Eunomia
18347,1973006,0.0024,0,Eunomia
18347,1974006,0.0048,0,Eunomia
18347,1975006,0.0096,0,Eunomia
18347,1976006,0.0108,0,Eunomia
18347,1977006,0.0096,0,Eunomia
18347,1978006,0.0084,0,Eunomia
18347,1979006,0.0048,0,Eunomia
18347,1980006,0.012,0,Eunomia
18347,1981006,0.0169,0,Eunomia
18347,1982006,0.0096,0,Eunomia
18347,1983006,0.0096,0,Eunomia
18347,1984006,0.0084,0,Eunomia
18347,1985006,0.012,0,Eunomia
18347,1986006,0.0229,0,Eunomia
18347,1987006,0.0169,0,Eunomia
18347,1988006,0.0169,0,Eunomia
18347,1989006,0.0181,0,Eunomia
18347,1990006,0.0193,0,Eunomia
18347,1991006,0.0145,0,Eunomia
18347,1992006,0.0157,0,Eunomia
18347,1993006,0.0181,0,Eunomia
18347,1994006,0.0229,0,Eunomia
18347,1995006,0.0289,0,Eunomia
18347,1996006,0.0205,0,Eunomia
18347,1997006,0.0325,0,Eunomia
18347,1998006,0.0265,0,Eunomia
18347,1999006,0.0337,0,Eunomia
18347,2000006,0.0277,0,Eunomia
18347,2001006,0.0277,0,Eunomia
18347,2002006,0.0337,0,Eunomia
18347,2003006,0.0373,0,Eunomia
18347,2004006,0.0265,0,Eunomia
18347,2005006,0.0253,0,Eunomia
18347,2006006,0.0229,0,Eunomia
18347,2007006,0.0277,0,Eunomia
18347,2008006,0.0217,0,Eunomia
18347,2009006,0.0313,0,Eunomia
18347,2010006,0.0253,0,Eunomia
18347,2011006,0.0229,0,Eunomia
18347,2012006,0.0193,0,Eunomia
18347,2013006,0.0265,0,Eunomia
18347,2014006,0.0277,0,Eunomia
18347,2015006,0.0169,0,Eunomia
18347,2016006,0.0217,0,Eunomia
18347,2017006,0.0181,0,Eunomia
18347,2018006,0.0157,0,Eunomia
18347,2019006,0.0024,0,Eunomia
18348,1943006,0.0012,0,Eunomia
18348,1944006,0.0024,0,Eunomia
18348,1945006,0.0024,0,Eunomia
18348,1946006,0.0012,0,Eunomia
18348,1948006,0.0048,0,Eunomia
18348,1949006,0.0012,0,Eunomia
18348,1950006,0.0036,0,Eunomia
18348,1952006,0.0036,0,Eunomia
18348,1953006,0.0048,0,Eunomia
18348,1954006,0.0036,0,Eunomia
18348,1955006,0.0036,0,Eunomia
18348,1957006,0.0048,0,Eunomia
18348,1958006,0.0072,0,Eunomia
18348,1959006,0.0012,0,Eunomia
18348,1960006,0.0024,0,Eunomia
18348,1961006,0.0036,0,Eunomia
18348,1962006,0.0024,0,Eunomia
18348,1963006,0.0072,0,Eunomia
18348,1964006,0.0072,0,Eunomia
18348,1965006,0.006,0,Eunomia
18348,1966006,0.0024,0,Eunomia
18348,1967006,0.0012,0,Eunomia
18348,1968006,0.0024,0,Eunomia
18348,1969006,0.0012,0,Eunomia
18348,1970006,0.0036,0,Eunomia
18348,1971006,0.0036,0,Eunomia
18348,1972006,0.006,0,Eunomia
18348,1973006,0.0024,0,Eunomia
18348,1974006,0.0048,0,Eunomia
18348,1975006,0.0096,0,Eunomia
18348,1976006,0.0108,0,Eunomia
18348,1977006,0.0096,0,Eunomia
18348,1978006,0.0084,0,Eunomia
18348,1979006,0.0048,0,Eunomia
18348,1980006,0.012,0,Eunomia
18348,1981006,0.0169,0,Eunomia
18348,1982006,0.0096,0,Eunomia
18348,1983006,0.0096,0,Eunomia
18348,1984006,0.0084,0,Eunomia
18348,1985006,0.012,0,Eunomia
18348,1986006,0.0229,0,Eunomia
18348,1987006,0.0169,0,Eunomia
18348,1988006,0.0169,0,Eunomia
18348,1989006,0.0181,0,Eunomia
18348,1990006,0.0193,0,Eunomia
18348,1991006,0.0145,0,Eunomia
18348,1992006,0.0157,0,Eunomia
18348,1993006,0.0181,0,Eunomia
18348,1994006,0.0229,0,Eunomia
18348,1995006,0.0289,0,Eunomia
18348,1996006,0.0205,0,Eunomia
18348,1997006,0.0325,0,Eunomia
18348,1998006,0.0265,0,Eunomia
18348,1999006,0.0337,0,Eunomia
