cohort_id,time_id,covariate_id,mean,sd,database_id
17492,1,4112343101,0.0564,0,Eunomia
17492,2,4112343101,0.0042,0,Eunomia
17492,4,4112343101,0.0042,0,Eunomia
17492,5,4112343101,0.0668,0,Eunomia
17492,1,4113008101,0.0042,0,Eunomia
17492,1,4116491101,0.0063,0,Eunomia
17492,5,4116491101,0.0042,0,Eunomia
17492,1,4134304101,0.0063,0,Eunomia
17492,2,4142905101,0.0021,0,Eunomia
17492,5,4142905101,0.0021,0,Eunomia
17492,1,4152936101,0.0021,0,Eunomia
17492,1,4155034101,0.0042,0,Eunomia
17492,5,4155034101,0.0021,0,Eunomia
17492,5,4156265101,0.0021,0,Eunomia
17492,1,4218389101,0.0042,0,Eunomia
17492,5,4218389101,0.0063,0,Eunomia
17492,5,4237458101,0.0021,0,Eunomia
17492,1,4266809101,0.1942,0,Eunomia
17492,2,4266809101,0.096,0,Eunomia
17492,1,4283893101,0.0063,0,Eunomia
17492,5,4283893101,0.0042,0,Eunomia
17492,1,4285898101,0.2296,0,Eunomia
17492,1,4294548101,0.0063,0,Eunomia
17492,5,4296204101,0.0042,0,Eunomia
17492,5,4296205101,0.0021,0,Eunomia
17492,1,40481087101,0.0981,0,Eunomia
17492,2,40481087101,0.0042,0,Eunomia
17492,4,40481087101,0.0104,0,Eunomia
17492,5,40481087101,0.0793,0,Eunomia
17493,1,28060101,0.0125,0,Eunomia
17493,4,28060101,0.0021,0,Eunomia
17493,5,28060101,0.0104,0,Eunomia
17493,1,30753101,0.0939,0,Eunomia
17493,1,78272101,0.0063,0,Eunomia
17493,5,78272101,0.0042,0,Eunomia
17493,1,80180101,0.6681,0,Eunomia
17493,2,80180101,0.3319,0,Eunomia
17493,1,81151101,0.0104,0,Eunomia
17493,5,81151101,0.0125,0,Eunomia
17493,1,81893101,0.0271,0,Eunomia
17493,1,134438101,0.0021,0,Eunomia
17493,3,192671101,1,0,Eunomia
17493,1,195588101,0.0063,0,Eunomia
17493,5,195588101,0.0042,0,Eunomia
17493,1,257012101,0.0021,0,Eunomia
17493,5,257012101,0.0021,0,Eunomia
17493,1,258780101,0.0021,0,Eunomia
17493,5,258780101,0.0021,0,Eunomia
17493,1,260139101,0.0271,0,Eunomia
17493,2,260139101,0.0042,0,Eunomia
17493,4,260139101,0.0021,0,Eunomia
17493,5,260139101,0.0397,0,Eunomia
17493,1,261325101,0.0021,0,Eunomia
17493,5,321042101,0.0021,0,Eunomia
17493,1,378001101,0.0063,0,Eunomia
17493,2,378001101,0.0021,0,Eunomia
17493,5,378001101,0.0042,0,Eunomia
17493,1,381316101,0.0021,0,Eunomia
17493,1,439777101,0.0042,0,Eunomia
17493,1,4001336101,0.0021,0,Eunomia
17493,5,4048695101,0.0021,0,Eunomia
17493,4,4094814101,0.0021,0,Eunomia
17493,1,4109685101,0.0021,0,Eunomia
17493,1,4112343101,0.0564,0,Eunomia
17493,2,4112343101,0.0042,0,Eunomia
17493,4,4112343101,0.0042,0,Eunomia
17493,5,4112343101,0.0668,0,Eunomia
17493,1,4113008101,0.0042,0,Eunomia
17493,1,4116491101,0.0063,0,Eunomia
17493,5,4116491101,0.0042,0,Eunomia
17493,1,4134304101,0.0063,0,Eunomia
17493,2,4142905101,0.0021,0,Eunomia
17493,5,4142905101,0.0021,0,Eunomia
17493,1,4152936101,0.0021,0,Eunomia
17493,1,4155034101,0.0042,0,Eunomia
17493,5,4155034101,0.0021,0,Eunomia
17493,5,4156265101,0.0021,0,Eunomia
17493,1,4218389101,0.0042,0,Eunomia
17493,5,4218389101,0.0063,0,Eunomia
17493,5,4237458101,0.0021,0,Eunomia
17493,1,4266809101,0.1942,0,Eunomia
17493,2,4266809101,0.096,0,Eunomia
17493,1,4283893101,0.0063,0,Eunomia
17493,5,4283893101,0.0042,0,Eunomia
17493,1,4285898101,0.2296,0,Eunomia
17493,1,4294548101,0.0063,0,Eunomia
17493,5,4296204101,0.0042,0,Eunomia
17493,5,4296205101,0.0021,0,Eunomia
17493,1,40481087101,0.0981,0,Eunomia
17493,2,40481087101,0.0042,0,Eunomia
17493,4,40481087101,0.0104,0,Eunomia
17493,5,40481087101,0.0793,0,Eunomia
18342,1,28060101,0.0125,0,Eunomia
18342,4,28060101,0.0021,0,Eunomia
18342,5,28060101,0.0104,0,Eunomia
18342,1,30753101,0.0939,0,Eunomia
18342,1,78272101,0.0063,0,Eunomia
18342,5,78272101,0.0042,0,Eunomia
18342,1,80180101,0.6681,0,Eunomia
18342,2,80180101,0.3319,0,Eunomia
18342,1,81151101,0.0104,0,Eunomia
18342,5,81151101,0.0125,0,Eunomia
18342,1,81893101,0.0271,0,Eunomia
18342,1,134438101,0.0021,0,Eunomia
18342,3,192671101,1,0,Eunomia
18342,1,195588101,0.0063,0,Eunomia
18342,5,195588101,0.0042,0,Eunomia
18342,1,257012101,0.0021,0,Eunomia
18342,5,257012101,0.0021,0,Eunomia
18342,1,258780101,0.0021,0,Eunomia
18342,5,258780101,0.0021,0,Eunomia
18342,1,260139101,0.0271,0,Eunomia
18342,2,260139101,0.0042,0,Eunomia
18342,4,260139101,0.0021,0,Eunomia
18342,5,260139101,0.0397,0,Eunomia
18342,1,261325101,0.0021,0,Eunomia
18342,5,321042101,0.0021,0,Eunomia
18342,1,378001101,0.0063,0,Eunomia
18342,2,378001101,0.0021,0,Eunomia
18342,5,378001101,0.0042,0,Eunomia
18342,1,381316101,0.0021,0,Eunomia
18342,1,439777101,0.0042,0,Eunomia
18342,1,4001336101,0.0021,0,Eunomia
18342,5,4048695101,0.0021,0,Eunomia
18342,4,4094814101,0.0021,0,Eunomia
18342,1,4109685101,0.0021,0,Eunomia
18342,1,4112343101,0.0564,0,Eunomia
18342,2,4112343101,0.0042,0,Eunomia
18342,4,4112343101,0.0042,0,Eunomia
18342,5,4112343101,0.0668,0,Eunomia
18342,1,4113008101,0.0042,0,Eunomia
18342,1,4116491101,0.0063,0,Eunomia
18342,5,4116491101,0.0042,0,Eunomia
18342,1,4134304101,0.0063,0,Eunomia
18342,2,4142905101,0.0021,0,Eunomia
18342,5,4142905101,0.0021,0,Eunomia
18342,1,4152936101,0.0021,0,Eunomia
18342,1,4155034101,0.0042,0,Eunomia
18342,5,4155034101,0.0021,0,Eunomia
18342,5,4156265101,0.0021,0,Eunomia
18342,1,4218389101,0.0042,0,Eunomia
18342,5,4218389101,0.0063,0,Eunomia
18342,5,4237458101,0.0021,0,Eunomia
18342,1,4266809101,0.1942,0,Eunomia
18342,2,4266809101,0.096,0,Eunomia
18342,1,4283893101,0.0063,0,Eunomia
18342,5,4283893101,0.0042,0,Eunomia
18342,1,4285898101,0.2296,0,Eunomia
18342,1,4294548101,0.0063,0,Eunomia
18342,5,4296204101,0.0042,0,Eunomia
18342,5,4296205101,0.0021,0,Eunomia
18342,1,40481087101,0.0981,0,Eunomia
18342,2,40481087101,0.0042,0,Eunomia
18342,4,40481087101,0.0104,0,Eunomia
18342,5,40481087101,0.0793,0,Eunomia
18345,1,28060101,0.0056,0,Eunomia
18345,2,28060101,0.0011,0,Eunomia
18345,4,28060101,6e-4,0,Eunomia
18345,5,28060101,0.0128,0,Eunomia
18345,1,30753101,0.1006,0,Eunomia
18345,1,78272101,0.0061,0,Eunomia
18345,4,78272101,6e-4,0,Eunomia
18345,5,78272101,0.0039,0,Eunomia
18345,3,80180101,1,0,Eunomia
18345,1,80809101,6e-4,0,Eunomia
18345,1,81151101,0.0072,0,Eunomia
18345,4,81151101,6e-4,0,Eunomia
18345,5,81151101,0.0094,0,Eunomia
18345,1,81893101,0.0311,0,Eunomia
18345,1,134438101,6e-4,0,Eunomia
18345,4,192671101,0.0628,0,Eunomia
18345,5,192671101,0.1344,0,Eunomia
18345,1,195588101,0.0039,0,Eunomia
18345,2,195588101,6e-4,0,Eunomia
18345,5,195588101,0.0022,0,Eunomia
18345,1,196456101,6e-4,0,Eunomia
18345,5,196456101,6e-4,0,Eunomia
18345,1,198199101,6e-4,0,Eunomia
18345,5,198199101,6e-4,0,Eunomia
18345,1,198809101,6e-4,0,Eunomia
18345,5,198809101,6e-4,0,Eunomia
18345,1,257012101,0.0044,0,Eunomia
18345,4,257012101,6e-4,0,Eunomia
18345,5,257012101,0.0056,0,Eunomia
18345,1,258780101,6e-4,0,Eunomia
18345,5,258780101,6e-4,0,Eunomia
18345,1,260139101,0.0417,0,Eunomia
18345,2,260139101,0.0028,0,Eunomia
18345,4,260139101,0.0033,0,Eunomia
18345,5,260139101,0.0372,0,Eunomia
18345,4,261325101,6e-4,0,Eunomia
18345,5,261325101,6e-4,0,Eunomia
18345,1,317576101,0.0011,0,Eunomia
18345,2,317576101,6e-4,0,Eunomia
18345,5,317576101,6e-4,0,Eunomia
18345,1,321042101,6e-4,0,Eunomia
18345,1,372328101,0.0033,0,Eunomia
18345,2,372328101,6e-4,0,Eunomia
18345,4,372328101,0.0011,0,Eunomia
18345,5,372328101,0.0022,0,Eunomia
18345,1,375671101,0.0017,0,Eunomia
18345,3,375671101,6e-4,0,Eunomia
18345,5,375671101,0.0011,0,Eunomia
18345,1,378001101,0.0078,0,Eunomia
18345,4,378001101,6e-4,0,Eunomia
18345,5,378001101,0.0072,0,Eunomia
18345,5,381316101,6e-4,0,Eunomia
18345,1,439777101,0.0017,0,Eunomia
18345,2,439777101,6e-4,0,Eunomia
18345,5,440448101,0.0011,0,Eunomia
18345,1,4001336101,6e-4,0,Eunomia
18345,5,4001336101,6e-4,0,Eunomia
18345,1,4029498101,6e-4,0,Eunomia
18345,1,4035415101,0.0011,0,Eunomia
18345,1,4056621101,0.0011,0,Eunomia
18345,4,4059173101,6e-4,0,Eunomia
18345,5,4059173101,6e-4,0,Eunomia
18345,2,4084167101,6e-4,0,Eunomia
18345,5,4084167101,6e-4,0,Eunomia
18345,5,4094814101,0.0011,0,Eunomia
18345,1,4109685101,6e-4,0,Eunomia
18345,4,4109685101,6e-4,0,Eunomia
18345,5,4109685101,0.0011,0,Eunomia
18345,1,4112343101,0.0694,0,Eunomia
18345,2,4112343101,0.005,0,Eunomia
18345,4,4112343101,0.0078,0,Eunomia
18345,5,4112343101,0.0617,0,Eunomia
18345,1,4113008101,0.0011,0,Eunomia
18345,5,4113008101,0.0033,0,Eunomia
18345,1,4116491101,0.0039,0,Eunomia
18345,4,4116491101,6e-4,0,Eunomia
18345,5,4116491101,0.0022,0,Eunomia
18345,5,4132546101,6e-4,0,Eunomia
18345,1,4134304101,0.0017,0,Eunomia
18345,2,4134304101,6e-4,0,Eunomia
18345,4,4134304101,6e-4,0,Eunomia
18345,5,4134304101,0.0011,0,Eunomia
18345,1,4142905101,6e-4,0,Eunomia
18345,5,4142905101,0.0022,0,Eunomia
18345,1,4146173101,0.0022,0,Eunomia
18345,5,4146173101,0.0011,0,Eunomia
18345,1,4149245101,6e-4,0,Eunomia
18345,4,4149245101,6e-4,0,Eunomia
18345,5,4149245101,0.0011,0,Eunomia
18345,1,4152936101,0.0017,0,Eunomia
18345,2,4152936101,6e-4,0,Eunomia
18345,5,4152936101,0.0022,0,Eunomia
18345,1,4155034101,0.0022,0,Eunomia
18345,4,4155034101,6e-4,0,Eunomia
18345,5,4155034101,0.0039,0,Eunomia
18345,1,4156265101,0.0028,0,Eunomia
18345,4,4156265101,6e-4,0,Eunomia
18345,5,4156265101,0.0039,0,Eunomia
18345,5,4166224101,6e-4,0,Eunomia
18345,1,4218389101,0.0033,0,Eunomia
18345,2,4218389101,6e-4,0,Eunomia
18345,5,4218389101,0.005,0,Eunomia
18345,4,4230399101,6e-4,0,Eunomia
18345,1,4237458101,0.0022,0,Eunomia
18345,5,4237458101,0.0011,0,Eunomia
18345,3,4266809101,0.1878,0,Eunomia
18345,1,4278672101,0.0022,0,Eunomia
18345,5,4278672101,6e-4,0,Eunomia
18345,1,4283893101,0.0072,0,Eunomia
18345,2,4283893101,0.0011,0,Eunomia
18345,4,4283893101,6e-4,0,Eunomia
18345,5,4283893101,0.0044,0,Eunomia
18345,1,4285898101,0.1572,0,Eunomia
18345,2,4285898101,0.0156,0,Eunomia
18345,1,4294548101,0.005,0,Eunomia
18345,2,4294548101,0.0011,0,Eunomia
18345,5,4294548101,0.0089,0,Eunomia
18345,1,4296204101,0.0017,0,Eunomia
18345,4,4296204101,6e-4,0,Eunomia
18345,5,4296204101,0.0033,0,Eunomia
18345,1,4296205101,0.0039,0,Eunomia
18345,5,4296205101,0.0011,0,Eunomia
18345,1,4310024101,0.0044,0,Eunomia
18345,5,4329847101,0.0011,0,Eunomia
18345,2,40479422101,6e-4,0,Eunomia
18345,5,40479422101,0.0011,0,Eunomia
18345,1,40479768101,6e-4,0,Eunomia
18345,1,40481087101,0.0917,0,Eunomia
18345,2,40481087101,0.0072,0,Eunomia
18345,3,40481087101,6e-4,0,Eunomia
18345,4,40481087101,0.0083,0,Eunomia
18345,5,40481087101,0.0983,0,Eunomia
18346,1,28060101,0.0056,0,Eunomia
18346,2,28060101,0.0011,0,Eunomia
18346,4,28060101,6e-4,0,Eunomia
18346,5,28060101,0.0128,0,Eunomia
18346,1,30753101,0.1006,0,Eunomia
18346,1,78272101,0.0061,0,Eunomia
18346,4,78272101,6e-4,0,Eunomia
18346,5,78272101,0.0039,0,Eunomia
18346,3,80180101,1,0,Eunomia
18346,1,80809101,6e-4,0,Eunomia
18346,1,81151101,0.0072,0,Eunomia
18346,4,81151101,6e-4,0,Eunomia
18346,5,81151101,0.0094,0,Eunomia
18346,1,81893101,0.0311,0,Eunomia
18346,1,134438101,6e-4,0,Eunomia
18346,4,192671101,0.0628,0,Eunomia
18346,5,192671101,0.1344,0,Eunomia
18346,1,195588101,0.0039,0,Eunomia
18346,2,195588101,6e-4,0,Eunomia
18346,5,195588101,0.0022,0,Eunomia
18346,1,196456101,6e-4,0,Eunomia
18346,5,196456101,6e-4,0,Eunomia
18346,1,198199101,6e-4,0,Eunomia
18346,5,198199101,6e-4,0,Eunomia
18346,1,198809101,6e-4,0,Eunomia
18346,5,198809101,6e-4,0,Eunomia
18346,1,257012101,0.0044,0,Eunomia
18346,4,257012101,6e-4,0,Eunomia
18346,5,257012101,0.0056,0,Eunomia
18346,1,258780101,6e-4,0,Eunomia
18346,5,258780101,6e-4,0,Eunomia
18346,1,260139101,0.0417,0,Eunomia
18346,2,260139101,0.0028,0,Eunomia
18346,4,260139101,0.0033,0,Eunomia
18346,5,260139101,0.0372,0,Eunomia
18346,4,261325101,6e-4,0,Eunomia
18346,5,261325101,6e-4,0,Eunomia
18346,1,317576101,0.0011,0,Eunomia
18346,2,317576101,6e-4,0,Eunomia
18346,5,317576101,6e-4,0,Eunomia
18346,1,321042101,6e-4,0,Eunomia
18346,1,372328101,0.0033,0,Eunomia
18346,2,372328101,6e-4,0,Eunomia
18346,4,372328101,0.0011,0,Eunomia
18346,5,372328101,0.0022,0,Eunomia
18346,1,375671101,0.0017,0,Eunomia
18346,3,375671101,6e-4,0,Eunomia
18346,5,375671101,0.0011,0,Eunomia
18346,1,378001101,0.0078,0,Eunomia
18346,4,378001101,6e-4,0,Eunomia
18346,5,378001101,0.0072,0,Eunomia
18346,5,381316101,6e-4,0,Eunomia
18346,1,439777101,0.0017,0,Eunomia
18346,2,439777101,6e-4,0,Eunomia
18346,5,440448101,0.0011,0,Eunomia
18346,1,4001336101,6e-4,0,Eunomia
18346,5,4001336101,6e-4,0,Eunomia
18346,1,4029498101,6e-4,0,Eunomia
18346,1,4035415101,0.0011,0,Eunomia
18346,1,4056621101,0.0011,0,Eunomia
18346,4,4059173101,6e-4,0,Eunomia
18346,5,4059173101,6e-4,0,Eunomia
18346,2,4084167101,6e-4,0,Eunomia
18346,5,4084167101,6e-4,0,Eunomia
18346,5,4094814101,0.0011,0,Eunomia
18346,1,4109685101,6e-4,0,Eunomia
18346,4,4109685101,6e-4,0,Eunomia
18346,5,4109685101,0.0011,0,Eunomia
18346,1,4112343101,0.0694,0,Eunomia
18346,2,4112343101,0.005,0,Eunomia
18346,4,4112343101,0.0078,0,Eunomia
18346,5,4112343101,0.0617,0,Eunomia
18346,1,4113008101,0.0011,0,Eunomia
18346,5,4113008101,0.0033,0,Eunomia
18346,1,4116491101,0.0039,0,Eunomia
18346,4,4116491101,6e-4,0,Eunomia
18346,5,4116491101,0.0022,0,Eunomia
18346,5,4132546101,6e-4,0,Eunomia
18346,1,4134304101,0.0017,0,Eunomia
18346,2,4134304101,6e-4,0,Eunomia
18346,4,4134304101,6e-4,0,Eunomia
18346,5,4134304101,0.0011,0,Eunomia
18346,1,4142905101,6e-4,0,Eunomia
18346,5,4142905101,0.0022,0,Eunomia
18346,1,4146173101,0.0022,0,Eunomia
18346,5,4146173101,0.0011,0,Eunomia
18346,1,4149245101,6e-4,0,Eunomia
18346,4,4149245101,6e-4,0,Eunomia
18346,5,4149245101,0.0011,0,Eunomia
18346,1,4152936101,0.0017,0,Eunomia
18346,2,4152936101,6e-4,0,Eunomia
18346,5,4152936101,0.0022,0,Eunomia
18346,1,4155034101,0.0022,0,Eunomia
18346,4,4155034101,6e-4,0,Eunomia
18346,5,4155034101,0.0039,0,Eunomia
18346,1,4156265101,0.0028,0,Eunomia
18346,4,4156265101,6e-4,0,Eunomia
18346,5,4156265101,0.0039,0,Eunomia
18346,5,4166224101,6e-4,0,Eunomia
18346,1,4218389101,0.0033,0,Eunomia
18346,2,4218389101,6e-4,0,Eunomia
18346,5,4218389101,0.005,0,Eunomia
18346,4,4230399101,6e-4,0,Eunomia
18346,1,4237458101,0.0022,0,Eunomia
18346,5,4237458101,0.0011,0,Eunomia
18346,3,4266809101,0.1878,0,Eunomia
18346,1,4278672101,0.0022,0,Eunomia
18346,5,4278672101,6e-4,0,Eunomia
18346,1,4283893101,0.0072,0,Eunomia
18346,2,4283893101,0.0011,0,Eunomia
18346,4,4283893101,6e-4,0,Eunomia
18346,5,4283893101,0.0044,0,Eunomia
18346,1,4285898101,0.1572,0,Eunomia
18346,2,4285898101,0.0156,0,Eunomia
18346,1,4294548101,0.005,0,Eunomia
18346,2,4294548101,0.0011,0,Eunomia
18346,5,4294548101,0.0089,0,Eunomia
18346,1,4296204101,0.0017,0,Eunomia
18346,4,4296204101,6e-4,0,Eunomia
18346,5,4296204101,0.0033,0,Eunomia
18346,1,4296205101,0.0039,0,Eunomia
18346,5,4296205101,0.0011,0,Eunomia
18346,1,4310024101,0.0044,0,Eunomia
18346,5,4329847101,0.0011,0,Eunomia
18346,2,40479422101,6e-4,0,Eunomia
18346,5,40479422101,0.0011,0,Eunomia
18346,1,40479768101,6e-4,0,Eunomia
18346,1,40481087101,0.0917,0,Eunomia
18346,2,40481087101,0.0072,0,Eunomia
18346,3,40481087101,6e-4,0,Eunomia
18346,4,40481087101,0.0083,0,Eunomia
18346,5,40481087101,0.0983,0,Eunomia
18347,1,28060101,0.0096,0,Eunomia
18347,2,28060101,0.0012,0,Eunomia
18347,4,28060101,0.0012,0,Eunomia
18347,5,28060101,0.006,0,Eunomia
18347,1,30753101,0.0434,0,Eunomia
18347,1,78272101,0.0036,0,Eunomia
18347,5,78272101,0.0024,0,Eunomia
18347,3,80180101,1,0,Eunomia
18347,5,80809101,0.0012,0,Eunomia
18347,1,81151101,0.0157,0,Eunomia
18347,4,81151101,0.0012,0,Eunomia
18347,5,81151101,0.006,0,Eunomia
18347,1,81893101,0.0108,0,Eunomia
18347,4,192671101,0.0554,0,Eunomia
18347,5,192671101,0.094,0,Eunomia
18347,1,195588101,0.0036,0,Eunomia
18347,5,195588101,0.0012,0,Eunomia
18347,1,257012101,0.0036,0,Eunomia
18347,2,257012101,0.0012,0,Eunomia
18347,5,257012101,0.0012,0,Eunomia
18347,1,260139101,0.041,0,Eunomia
18347,2,260139101,0.0084,0,Eunomia
18347,4,260139101,0.0048,0,Eunomia
18347,5,260139101,0.0373,0,Eunomia
18347,1,261325101,0.0012,0,Eunomia
18347,5,261325101,0.0012,0,Eunomia
18347,1,317576101,0.0012,0,Eunomia
18347,1,321042101,0.0012,0,Eunomia
18347,5,321042101,0.0012,0,Eunomia
18347,1,372328101,0.0012,0,Eunomia
18347,5,372328101,0.0024,0,Eunomia
18347,1,375671101,0.0012,0,Eunomia
18347,2,375671101,0.0012,0,Eunomia
18347,5,375671101,0.0036,0,Eunomia
18347,1,378001101,0.006,0,Eunomia
18347,2,378001101,0.0012,0,Eunomia
18347,4,378001101,0.0012,0,Eunomia
18347,5,378001101,0.0036,0,Eunomia
18347,1,381316101,0.0036,0,Eunomia
18347,2,439777101,0.0012,0,Eunomia
18347,5,440448101,0.0036,0,Eunomia
18347,5,4001336101,0.0012,0,Eunomia
18347,1,4029498101,0.0012,0,Eunomia
18347,1,4035415101,0.0012,0,Eunomia
18347,2,4035415101,0.0012,0,Eunomia
18347,5,4048695101,0.0024,0,Eunomia
18347,1,4059173101,0.0024,0,Eunomia
18347,1,4109685101,0.0012,0,Eunomia
18347,1,4112343101,0.0422,0,Eunomia
18347,2,4112343101,0.0036,0,Eunomia
18347,4,4112343101,0.0072,0,Eunomia
18347,5,4112343101,0.0639,0,Eunomia
18347,1,4113008101,0.0036,0,Eunomia
18347,5,4113008101,0.0036,0,Eunomia
18347,1,4116491101,0.0024,0,Eunomia
18347,2,4116491101,0.0012,0,Eunomia
18347,5,4116491101,0.0036,0,Eunomia
18347,1,4134304101,0.0012,0,Eunomia
18347,5,4134304101,0.0012,0,Eunomia
18347,5,4142905101,0.0024,0,Eunomia
18347,1,4146173101,0.0012,0,Eunomia
18347,5,4146173101,0.0012,0,Eunomia
18347,1,4149245101,0.0012,0,Eunomia
18347,1,4152936101,0.0024,0,Eunomia
18347,5,4152936101,0.0048,0,Eunomia
18347,1,4155034101,0.0036,0,Eunomia
18347,5,4155034101,0.0024,0,Eunomia
18347,1,4156265101,0.0024,0,Eunomia
18347,5,4156265101,0.0012,0,Eunomia
18347,5,4166224101,0.0012,0,Eunomia
18347,1,4218389101,0.006,0,Eunomia
18347,4,4218389101,0.0012,0,Eunomia
18347,5,4218389101,0.0072,0,Eunomia
18347,1,4237458101,0.0024,0,Eunomia
18347,5,4237458101,0.0024,0,Eunomia
18347,3,4266809101,0.0759,0,Eunomia
18347,1,4278672101,0.0012,0,Eunomia
18347,5,4278672101,0.0024,0,Eunomia
18347,1,4283893101,0.0048,0,Eunomia
18347,5,4283893101,0.006,0,Eunomia
18347,1,4285898101,0.0651,0,Eunomia
18347,2,4285898101,0.012,0,Eunomia
18347,1,4294548101,0.0048,0,Eunomia
18347,5,4294548101,0.0024,0,Eunomia
18347,1,4296204101,0.0012,0,Eunomia
18347,2,4296205101,0.0012,0,Eunomia
18347,5,4296205101,0.0012,0,Eunomia
18347,5,40479768101,0.0012,0,Eunomia
18347,1,40481087101,0.1072,0,Eunomia
18347,2,40481087101,0.0084,0,Eunomia
18347,4,40481087101,0.0084,0,Eunomia
18347,5,40481087101,0.0831,0,Eunomia
18348,1,28060101,0.0096,0,Eunomia
18348,2,28060101,0.0012,0,Eunomia
18348,4,28060101,0.0012,0,Eunomia
18348,5,28060101,0.006,0,Eunomia
18348,1,30753101,0.0434,0,Eunomia
18348,1,78272101,0.0036,0,Eunomia
18348,5,78272101,0.0024,0,Eunomia
18348,3,80180101,1,0,Eunomia
18348,5,80809101,0.0012,0,Eunomia
18348,1,81151101,0.0157,0,Eunomia
18348,4,81151101,0.0012,0,Eunomia
18348,5,81151101,0.006,0,Eunomia
18348,1,81893101,0.0108,0,Eunomia
18348,4,192671101,0.0554,0,Eunomia
18348,5,192671101,0.094,0,Eunomia
18348,1,195588101,0.0036,0,Eunomia
18348,5,195588101,0.0012,0,Eunomia
18348,1,257012101,0.0036,0,Eunomia
18348,2,257012101,0.0012,0,Eunomia
18348,5,257012101,0.0012,0,Eunomia
18348,1,260139101,0.041,0,Eunomia
18348,2,260139101,0.0084,0,Eunomia
18348,4,260139101,0.0048,0,Eunomia
18348,5,260139101,0.0373,0,Eunomia
18348,1,261325101,0.0012,0,Eunomia
18348,5,261325101,0.0012,0,Eunomia
18348,1,317576101,0.0012,0,Eunomia
18348,1,321042101,0.0012,0,Eunomia
18348,5,321042101,0.0012,0,Eunomia
18348,1,372328101,0.0012,0,Eunomia
18348,5,372328101,0.0024,0,Eunomia
18348,1,375671101,0.0012,0,Eunomia
18348,2,375671101,0.0012,0,Eunomia
18348,5,375671101,0.0036,0,Eunomia
18348,1,378001101,0.006,0,Eunomia
18348,2,378001101,0.0012,0,Eunomia
18348,4,378001101,0.0012,0,Eunomia
18348,5,378001101,0.0036,0,Eunomia
18348,1,381316101,0.0036,0,Eunomia
18348,2,439777101,0.0012,0,Eunomia
18348,5,440448101,0.0036,0,Eunomia
18348,5,4001336101,0.0012,0,Eunomia
18348,1,4029498101,0.0012,0,Eunomia
18348,1,4035415101,0.0012,0,Eunomia
18348,2,4035415101,0.0012,0,Eunomia
18348,5,4048695101,0.0024,0,Eunomia
18348,1,4059173101,0.0024,0,Eunomia
18348,1,4109685101,0.0012,0,Eunomia
18348,1,4112343101,0.0422,0,Eunomia
18348,2,4112343101,0.0036,0,Eunomia
18348,4,4112343101,0.0072,0,Eunomia
18348,5,4112343101,0.0639,0,Eunomia
18348,1,4113008101,0.0036,0,Eunomia
18348,5,4113008101,0.0036,0,Eunomia
18348,1,4116491101,0.0024,0,Eunomia
18348,2,4116491101,0.0012,0,Eunomia
18348,5,4116491101,0.0036,0,Eunomia
18348,1,4134304101,0.0012,0,Eunomia
18348,5,4134304101,0.0012,0,Eunomia
18348,5,4142905101,0.0024,0,Eunomia
18348,1,4146173101,0.0012,0,Eunomia
18348,5,4146173101,0.0012,0,Eunomia
18348,1,4149245101,0.0012,0,Eunomia
18348,1,4152936101,0.0024,0,Eunomia
18348,5,4152936101,0.0048,0,Eunomia
18348,1,4155034101,0.0036,0,Eunomia
18348,5,4155034101,0.0024,0,Eunomia
18348,1,4156265101,0.0024,0,Eunomia
18348,5,4156265101,0.0012,0,Eunomia
18348,5,4166224101,0.0012,0,Eunomia
18348,1,4218389101,0.006,0,Eunomia
18348,4,4218389101,0.0012,0,Eunomia
18348,5,4218389101,0.0072,0,Eunomia
18348,1,4237458101,0.0024,0,Eunomia
18348,5,4237458101,0.0024,0,Eunomia
18348,3,4266809101,0.0759,0,Eunomia
18348,1,4278672101,0.0012,0,Eunomia
18348,5,4278672101,0.0024,0,Eunomia
18348,1,4283893101,0.0048,0,Eunomia
18348,5,4283893101,0.006,0,Eunomia
18348,1,4285898101,0.0651,0,Eunomia
18348,2,4285898101,0.012,0,Eunomia
18348,1,4294548101,0.0048,0,Eunomia
18348,5,4294548101,0.0024,0,Eunomia
18348,1,4296204101,0.0012,0,Eunomia
18348,2,4296205101,0.0012,0,Eunomia
18348,5,4296205101,0.0012,0,Eunomia
18348,5,40479768101,0.0012,0,Eunomia
18348,1,40481087101,0.1072,0,Eunomia
18348,2,40481087101,0.0084,0,Eunomia
18348,4,40481087101,0.0084,0,Eunomia
18348,5,40481087101,0.0831,0,Eunomia
18349,1,28060101,0.0127,0,Eunomia
18349,5,28060101,0.0076,0,Eunomia
18349,1,30753101,0.0354,0,Eunomia
18349,1,78272101,0.0051,0,Eunomia
18349,5,78272101,0.0025,0,Eunomia
18349,3,80180101,1,0,Eunomia
18349,5,80809101,0.0025,0,Eunomia
18349,1,81151101,0.0076,0,Eunomia
18349,5,81151101,0.0076,0,Eunomia
18349,1,81893101,0.0101,0,Eunomia
18349,4,192671101,0.0532,0,Eunomia
18349,5,192671101,0.0911,0,Eunomia
18349,1,257012101,0.0051,0,Eunomia
18349,2,257012101,0.0025,0,Eunomia
18349,1,260139101,0.0532,0,Eunomia
18349,2,260139101,0.0025,0,Eunomia
18349,4,260139101,0.0025,0,Eunomia
18349,5,260139101,0.0329,0,Eunomia
